METER_NO,DATE,PMAX_KW
2410131378,2026-06-20,147.4
2410131383,2026-06-20,84.8
2410131384,2026-06-20,20.4
2410131387,2026-06-20,173.4
2410131547,2026-06-20,0
2410320615,2026-06-20,2438.1
2410883988,2026-06-20,1.7
2410883990,2026-06-20,6.6
2410883991,2026-06-20,33.5
2410883993,2026-06-20,57.12
2410883994,2026-06-20,6.72
2410932742,2026-06-20,571.2
2411087432,2026-06-20,68.8
2411087433,2026-06-20,205.5
2411290205,2026-06-20,360
2510014481,2026-06-20,202.72
2510014482,2026-06-20,0.8
2510014483,2026-06-20,23.1
2510014484,2026-06-20,204.16
2510178139,2026-06-20,190.2
2510178141,2026-06-20,2.84
2510203103,2026-06-20,418
2510203104,2026-06-20,174.08
2510203105,2026-06-20,102.1
2510203106,2026-06-20,2.7
2510203107,2026-06-20,32.4
2510203108,2026-06-20,66.16
2510203109,2026-06-20,222.3
2510203111,2026-06-20,42.96
2510203113,2026-06-20,452
2510203114,2026-06-20,125.04
2510203115,2026-06-20,57.88
2510203117,2026-06-20,24.8
2510203118,2026-06-20,0
2510203119,2026-06-20,25.56
2510203120,2026-06-20,159.68
2510203121,2026-06-20,38.6
2510203122,2026-06-20,9.6
2510203123,2026-06-20,48.72
2510203124,2026-06-20,578.4
2510203125,2026-06-20,82.08
2510203127,2026-06-20,57.28
2510203128,2026-06-20,726
2510203133,2026-06-20,6.56
2510203134,2026-06-20,2.56
2510224049,2026-06-20,12.92
2510224167,2026-06-20,7.56
2510317505,2026-06-20,10.05
2510317516,2026-06-20,0
2510317537,2026-06-20,2.58
2510389559,2026-06-20,0
2510389643,2026-06-20,14.8
2510389931,2026-06-20,12.66
2510633381,2026-06-20,33.6
2510633383,2026-06-20,2.08
2510633385,2026-06-20,23.22
2510633386,2026-06-20,11
2510633390,2026-06-20,44.16
2510633391,2026-06-20,0
2510633393,2026-06-20,711
2510633395,2026-06-20,37.4
2510633396,2026-06-20,122
2510633397,2026-06-20,136.32
2510633399,2026-06-20,240
2510633400,2026-06-20,121.6
2510633402,2026-06-20,13.8
2510633406,2026-06-20,7.62
2510633410,2026-06-20,30.72
2510633411,2026-06-20,1164.8
2510814977,2026-06-20,16
2610026952,2026-06-20,82.2
2610026953,2026-06-20,109.2
2610026963,2026-06-20,28.5
2610026966,2026-06-20,170.64
2610026976,2026-06-20,35.4
2610026977,2026-06-20,13.23
2610126451,2026-06-20,11.7
2610159557,2026-06-20,3.6
2610170786,2026-06-20,99
2246006313,2026-06-21,1504.8
2310396105,2026-06-21,30.08
2310396106,2026-06-21,256
2310396107,2026-06-21,966
2310396108,2026-06-21,35.32
2310396110,2026-06-21,321.28
2310396111,2026-06-21,335.52
2410121326,2026-06-21,16.2
2410121353,2026-06-21,2.4
2410121371,2026-06-21,4.16
2410121424,2026-06-21,0.48
2410121440,2026-06-21,0.6
2410121454,2026-06-21,53.12
2410121457,2026-06-21,10.08
2410121574,2026-06-21,36.32
2410131378,2026-06-21,75.8
2410131383,2026-06-21,12.8
2410131384,2026-06-21,21.6
2410131387,2026-06-21,37.8
2410131547,2026-06-21,0
2410320615,2026-06-21,896.7
2410883988,2026-06-21,1.1
2410883990,2026-06-21,15.9
2410883991,2026-06-21,39.9
2410883993,2026-06-21,55.08
2410883994,2026-06-21,5.12
2410932742,2026-06-21,606.72
2411087432,2026-06-21,12.16
2411087433,2026-06-21,49.5
2411290205,2026-06-21,34.56
2510014481,2026-06-21,128.8
2510014482,2026-06-21,0.52
2510014483,2026-06-21,6.3
2510014484,2026-06-21,25.12
2510178139,2026-06-21,177.9
2510178141,2026-06-21,0.96
2510203103,2026-06-21,133.6
2510203104,2026-06-21,116.16
2510203105,2026-06-21,44.8
2510203106,2026-06-21,3.3
2510203107,2026-06-21,58.2
2510203108,2026-06-21,78.64
2510203109,2026-06-21,160.5
2510203111,2026-06-21,41.6
2510203113,2026-06-21,107.52
2510203114,2026-06-21,54.36
2510203115,2026-06-21,66.12
2510203117,2026-06-21,26.48
2510203118,2026-06-21,0
2510203119,2026-06-21,21.08
2510203120,2026-06-21,94.72
2510203121,2026-06-21,119.2
2510203122,2026-06-21,2.88
2510203123,2026-06-21,21.16
2510203124,2026-06-21,180
2510203125,2026-06-21,28.8
2510203127,2026-06-21,1
2510203128,2026-06-21,740
2510203133,2026-06-21,0.44
2510203134,2026-06-21,2.56
2510224049,2026-06-21,12.05
2510224167,2026-06-21,7.56
2510317505,2026-06-21,9.94
2510317516,2026-06-21,0
2510317537,2026-06-21,2.28
2510389559,2026-06-21,0
2510389643,2026-06-21,15.09
2510389931,2026-06-21,12.68
2510633381,2026-06-21,16
2510633383,2026-06-21,1.24
2510633385,2026-06-21,29.1
2510633386,2026-06-21,8.5
2510633390,2026-06-21,12
2510633391,2026-06-21,0
2510633393,2026-06-21,437.4
2510633395,2026-06-21,23.28
2510633396,2026-06-21,73.6
2510633397,2026-06-21,72.24
2510633399,2026-06-21,216.6
2510633400,2026-06-21,60
2510633402,2026-06-21,15.6
2510633406,2026-06-21,7.62
2510633410,2026-06-21,30.6
2510633411,2026-06-21,1169.6
2510814977,2026-06-21,12.4
2610026952,2026-06-21,2.4
2610026953,2026-06-21,100.8
2610026963,2026-06-21,26.4
2610026966,2026-06-21,83.04
2610026976,2026-06-21,37.5
2610026977,2026-06-21,13.71
2610126451,2026-06-21,15.9
2610159557,2026-06-21,5.4
2610170786,2026-06-21,12.5
2246006313,2026-06-22,1575.2
2310396105,2026-06-22,527.04
2310396106,2026-06-22,308
2310396107,2026-06-22,1605
2310396108,2026-06-22,34.96
2310396110,2026-06-22,375.84
2310396111,2026-06-22,340.32
2410121326,2026-06-22,140.4
2410121353,2026-06-22,74.24
2410121371,2026-06-22,45.76
2410121424,2026-06-22,0.6
2410121440,2026-06-22,0.6
2410121454,2026-06-22,103.84
2410121457,2026-06-22,146.88
2410121574,2026-06-22,254.24
2410131378,2026-06-22,142.8
2410131383,2026-06-22,102.8
2410131384,2026-06-22,268.2
2410131387,2026-06-22,130.2
2410131547,2026-06-22,0
2410320615,2026-06-22,2302.3
2410883988,2026-06-22,1.1
2410883990,2026-06-22,7.98
2410883991,2026-06-22,27.1
2410883993,2026-06-22,63
2410883994,2026-06-22,6.4
2410932742,2026-06-22,549.6
2411087432,2026-06-22,52.92
2411087433,2026-06-22,80
2411290205,2026-06-22,544.08
2510014481,2026-06-22,195.76
2510014482,2026-06-22,48.52
2510014483,2026-06-22,27.3
2510014484,2026-06-22,212.8
2510178139,2026-06-22,135.9
2510178141,2026-06-22,18.52
2510203103,2026-06-22,388.8
2510203104,2026-06-22,192.32
2510203105,2026-06-22,91.2
2510203106,2026-06-22,3.2
2510203107,2026-06-22,68.4
2510203108,2026-06-22,74
2510203109,2026-06-22,224.4
2510203111,2026-06-22,45.12
2510203113,2026-06-22,380
2510203114,2026-06-22,139.08
2510203115,2026-06-22,64.04
2510203117,2026-06-22,28
2510203118,2026-06-22,49.28
2510203119,2026-06-22,23.04
2510203120,2026-06-22,258.08
2510203121,2026-06-22,56.1
2510203122,2026-06-22,13.72
2510203123,2026-06-22,53.84
2510203124,2026-06-22,533.6
2510203125,2026-06-22,7.52
2510203127,2026-06-22,55.52
2510203128,2026-06-22,743.5
2510203133,2026-06-22,11.72
2510203134,2026-06-22,3.2
2510224049,2026-06-22,11.91
2510224167,2026-06-22,14.41
2510317505,2026-06-22,9.99
2510317516,2026-06-22,0
2510317537,2026-06-22,2.65
2510389559,2026-06-22,0
2510389643,2026-06-22,15.16
2510389931,2026-06-22,12.65
2510633381,2026-06-22,35.2
2510633383,2026-06-22,56.12
2510633385,2026-06-22,28.98
2510633386,2026-06-22,86.5
2510633390,2026-06-22,47.84
2510633391,2026-06-22,18.9
2510633393,2026-06-22,522
2510633395,2026-06-22,18.72
2510633396,2026-06-22,212
2510633397,2026-06-22,251.28
2510633399,2026-06-22,202.2
2510633400,2026-06-22,58.4
2510633402,2026-06-22,15.3
2510633406,2026-06-22,38.04
2510633410,2026-06-22,45.48
2510633411,2026-06-22,1268.8
2510814977,2026-06-22,10.8
2610026952,2026-06-22,840.6
2610026953,2026-06-22,116.9
2610026963,2026-06-22,29.4
2610026966,2026-06-22,178.56
2610026976,2026-06-22,47.1
2610026977,2026-06-22,14.49
2610126451,2026-06-22,17.4
2610159557,2026-06-22,5.4
2610170786,2026-06-22,11
2246006313,2026-06-23,1645.6
2310396105,2026-06-23,535.36
2310396106,2026-06-23,308.4
2310396107,2026-06-23,1782
2310396108,2026-06-23,28.08
2310396110,2026-06-23,373.6
2310396111,2026-06-23,380.48
2410121326,2026-06-23,169.4
2410121353,2026-06-23,78.72
2410121371,2026-06-23,48.16
2410121424,2026-06-23,3.12
2410121454,2026-06-23,119.36
2410121457,2026-06-23,146.08
2410121574,2026-06-23,236.8
2410131378,2026-06-23,155.6
2410131383,2026-06-23,98.4
2410131384,2026-06-23,267.4
2410131387,2026-06-23,215.4
2410131547,2026-06-23,0
2410320615,2026-06-23,2206.4
2410883988,2026-06-23,1.1
2410883990,2026-06-23,6.6
2410883991,2026-06-23,26.6
2410883993,2026-06-23,56.76
2410883994,2026-06-23,7.04
2410932742,2026-06-23,562.8
2411087432,2026-06-23,49.12
2411087433,2026-06-23,87.5
2411290205,2026-06-23,658.56
2510014481,2026-06-23,205.28
2510014482,2026-06-23,75.24
2510014483,2026-06-23,25.5
2510014484,2026-06-23,208.32
2510178139,2026-06-23,216.9
2510178141,2026-06-23,37.64
2510203103,2026-06-23,416.4
2510203104,2026-06-23,202.72
2510203105,2026-06-23,97.2
2510203106,2026-06-23,3.2
2510203107,2026-06-23,79.2
2510203108,2026-06-23,82
2510203109,2026-06-23,249.6
2510203111,2026-06-23,44.36
2510203113,2026-06-23,382.56
2510203114,2026-06-23,123.6
2510203115,2026-06-23,63.44
2510203117,2026-06-23,30.4
2510203118,2026-06-23,61.44
2510203119,2026-06-23,44.72
2510203120,2026-06-23,251.36
2510203121,2026-06-23,136.3
2510203122,2026-06-23,38.16
2510203123,2026-06-23,50.2
2510203124,2026-06-23,493.6
2510203125,2026-06-23,8.8
2510203127,2026-06-23,54.72
2510203128,2026-06-23,794
2510203133,2026-06-23,12.08
2510203134,2026-06-23,2.56
2510224049,2026-06-23,11.94
2510224167,2026-06-23,7.72
2510317505,2026-06-23,9.95
2510317516,2026-06-23,0
2510317537,2026-06-23,3.74
2510389559,2026-06-23,0
2510389643,2026-06-23,15.15
2510389931,2026-06-23,12.63
2510633381,2026-06-23,33.28
2510633383,2026-06-23,63.24
2510633385,2026-06-23,29.7
2510633386,2026-06-23,84.5
2510633390,2026-06-23,46.48
2510633391,2026-06-23,21.8
2510633393,2026-06-23,480
2510633395,2026-06-23,43
2510633396,2026-06-23,254.4
2510633397,2026-06-23,255.36
2510633399,2026-06-23,211.8
2510633400,2026-06-23,60
2510633402,2026-06-23,40.2
2510633406,2026-06-23,7.74
2510633410,2026-06-23,41.88
2510633411,2026-06-23,1290.4
2510814977,2026-06-23,10.4
2610026952,2026-06-23,947.4
2610026953,2026-06-23,113.4
2610026963,2026-06-23,31.2
2610026966,2026-06-23,166.56
2610026976,2026-06-23,47.94
2610026977,2026-06-23,14.1
2610126451,2026-06-23,15
2610159557,2026-06-23,5.4
2610170786,2026-06-23,16
2246006313,2026-06-24,1707.2
2310396105,2026-06-24,521.76
2310396106,2026-06-24,340.4
2310396107,2026-06-24,2265
2310396108,2026-06-24,34.72
2310396110,2026-06-24,398.56
2310396111,2026-06-24,355.68
2410121326,2026-06-24,167.2
2410121353,2026-06-24,77.76
2410121371,2026-06-24,57.12
2410121424,2026-06-24,4.44
2410121440,2026-06-24,2.28
2410121454,2026-06-24,119.04
2410121457,2026-06-24,157.28
2410121574,2026-06-24,262.24
2410131378,2026-06-24,151
2410131383,2026-06-24,97.6
2410131384,2026-06-24,276.8
2410131387,2026-06-24,186.6
2410131547,2026-06-24,0
2410320615,2026-06-24,2222.5
2410883988,2026-06-24,1.1
2410883990,2026-06-24,6.12
2410883991,2026-06-24,29.5
2410883993,2026-06-24,66.42
2410883994,2026-06-24,8
2410932742,2026-06-24,570.24
2411087432,2026-06-24,79.12
2411087433,2026-06-24,143
2411290205,2026-06-24,472.32
2510014481,2026-06-24,211.52
2510014482,2026-06-24,34.92
2510014483,2026-06-24,31.2
2510014484,2026-06-24,232
2510178139,2026-06-24,129.9
2510178141,2026-06-24,16.08
2510203103,2026-06-24,372.8
2510203104,2026-06-24,185.12
2510203105,2026-06-24,100.4
2510203106,2026-06-24,3.2
2510203107,2026-06-24,74.4
2510203108,2026-06-24,81.6
2510203109,2026-06-24,230.1
2510203111,2026-06-24,42.8
2510203113,2026-06-24,395.36
2510203114,2026-06-24,125.76
2510203115,2026-06-24,69.36
2510203117,2026-06-24,30.96
2510203118,2026-06-24,58.88
2510203119,2026-06-24,30.16
2510203120,2026-06-24,263.36
2510203121,2026-06-24,68.4
2510203122,2026-06-24,15.72
2510203123,2026-06-24,56.76
2510203124,2026-06-24,464
2510203125,2026-06-24,7.52
2510203127,2026-06-24,49.6
2510203128,2026-06-24,814.5
2510203133,2026-06-24,13.32
2510203134,2026-06-24,2.56
2510224049,2026-06-24,12.64
2510224167,2026-06-24,15.5
2510317505,2026-06-24,9.96
2510317516,2026-06-24,0
2510317537,2026-06-24,2.53
2510389559,2026-06-24,0
2510389643,2026-06-24,16.33
2510389931,2026-06-24,12.64
2510633381,2026-06-24,97.6
2510633383,2026-06-24,66.88
2510633385,2026-06-24,22.68
2510633386,2026-06-24,92
2510633390,2026-06-24,48.4
2510633391,2026-06-24,20.4
2510633393,2026-06-24,724.2
2510633395,2026-06-24,19.12
2510633396,2026-06-24,320.4
2510633397,2026-06-24,152.64
2510633399,2026-06-24,231
2510633400,2026-06-24,90.4
2510633402,2026-06-24,12.3
2510633406,2026-06-24,39.84
2510633410,2026-06-24,51.6
2510633411,2026-06-24,1274.4
2510814977,2026-06-24,87.6
2610026952,2026-06-24,850.2
2610026953,2026-06-24,95.2
2610026963,2026-06-24,31.8
2610026966,2026-06-24,183.36
2610026976,2026-06-24,49.86
2610026977,2026-06-24,15.12
2610126451,2026-06-24,16.2
2610159557,2026-06-24,9
2610170786,2026-06-24,17.5
2246006313,2026-06-26,1575.2
2310396105,2026-06-26,483.52
2310396106,2026-06-26,313.2
2310396107,2026-06-26,2019
2310396108,2026-06-26,24
2310396110,2026-06-26,429.44
2310396111,2026-06-26,348.16
2410121326,2026-06-26,152.4
2410121353,2026-06-26,64.64
2410121371,2026-06-26,49.76
2410121424,2026-06-26,0.48
2410121440,2026-06-26,0.6
2410121454,2026-06-26,106.4
2410121457,2026-06-26,132.48
2410121574,2026-06-26,220
2410131378,2026-06-26,166
2410131383,2026-06-26,80.8
2410131384,2026-06-26,251.6
2410131387,2026-06-26,373.2
2410131547,2026-06-26,0
2410320615,2026-06-26,2129.4
2410883988,2026-06-26,1.1
2410883990,2026-06-26,10.74
2410883991,2026-06-26,20.9
2410883993,2026-06-26,56.82
2410883994,2026-06-26,6.08
2410932742,2026-06-26,539.28
2411087432,2026-06-26,67.2
2411087433,2026-06-26,97.5
2411290205,2026-06-26,789.6
2510014481,2026-06-26,203.12
2510014482,2026-06-26,23.84
2510014483,2026-06-26,22.5
2510014484,2026-06-26,225.28
2510178139,2026-06-26,205.2
2510178141,2026-06-26,21.28
2510203103,2026-06-26,384.8
2510203104,2026-06-26,196.64
2510203105,2026-06-26,146.8
2510203106,2026-06-26,24
2510203107,2026-06-26,78
2510203108,2026-06-26,71.52
2510203109,2026-06-26,228.6
2510203111,2026-06-26,42.72
2510203113,2026-06-26,361.28
2510203114,2026-06-26,125.88
2510203115,2026-06-26,45.56
2510203117,2026-06-26,25.92
2510203118,2026-06-26,54.4
2510203119,2026-06-26,18.64
2510203120,2026-06-26,207.04
2510203121,2026-06-26,98.6
2510203122,2026-06-26,15.08
2510203123,2026-06-26,48.92
2510203124,2026-06-26,428.8
2510203125,2026-06-26,7.68
2510203127,2026-06-26,38.28
2510203128,2026-06-26,770
2510203133,2026-06-26,12.2
2510203134,2026-06-26,2.56
2510224049,2026-06-26,11.82
2510224167,2026-06-26,14.9
2510317505,2026-06-26,10.01
2510317516,2026-06-26,0
2510317537,2026-06-26,2.34
2510389559,2026-06-26,0
2510389643,2026-06-26,16.45
2510389931,2026-06-26,12.68
2510633381,2026-06-26,103.68
2510633383,2026-06-26,50.88
2510633385,2026-06-26,22.86
2510633386,2026-06-26,77
2510633390,2026-06-26,46.96
2510633391,2026-06-26,23.2
2510633393,2026-06-26,769.8
2510633395,2026-06-26,33.88
2510633396,2026-06-26,210.8
2510633397,2026-06-26,237.12
2510633399,2026-06-26,226.2
2510633400,2026-06-26,134.4
2510633402,2026-06-26,15.6
2510633406,2026-06-26,15.12
2510633410,2026-06-26,52.32
2510633411,2026-06-26,1201.6
2510814977,2026-06-26,12.4
2610026952,2026-06-26,601.8
2610026953,2026-06-26,203.7
2610026963,2026-06-26,90
2610026966,2026-06-26,195.36
2610026976,2026-06-26,48.54
2610026977,2026-06-26,12.9
2610126270,2026-06-26,0
2610126451,2026-06-26,16.5
2610159557,2026-06-26,2.4
2610170786,2026-06-26,20
2246006313,2026-06-27,1724.8
2310396105,2026-06-27,478.24
2310396106,2026-06-27,281.2
2310396107,2026-06-27,1722
2310396108,2026-06-27,35.2
2310396110,2026-06-27,401.6
2310396111,2026-06-27,354.08
2410121326,2026-06-27,106.2
2410121353,2026-06-27,78.88
2410121371,2026-06-27,36.48
2410121424,2026-06-27,0.48
2410121440,2026-06-27,0.6
2410121454,2026-06-27,51.68
2410121457,2026-06-27,191.2
2410121574,2026-06-27,244.48
2410131378,2026-06-27,160
2410131383,2026-06-27,80.8
2410131384,2026-06-27,267.4
2410131387,2026-06-27,149.4
2410131547,2026-06-27,0
2410320615,2026-06-27,2100.7
2410883988,2026-06-27,1.1
2410883990,2026-06-27,7.2
2410883991,2026-06-27,27.1
2410883993,2026-06-27,57.24
2410883994,2026-06-27,7.36
2410932742,2026-06-27,552.72
2411087432,2026-06-27,12.92
2411087433,2026-06-27,67
2411290205,2026-06-27,654.48
2510014481,2026-06-27,160.96
2510014482,2026-06-27,40.04
2510014483,2026-06-27,19.2
2510014484,2026-06-27,168.8
2510178139,2026-06-27,160.5
2510178141,2026-06-27,0.96
2510203103,2026-06-27,367.6
2510203104,2026-06-27,171.84
2510203105,2026-06-27,136.3
2510203106,2026-06-27,3.3
2510203107,2026-06-27,106.2
2510203108,2026-06-27,65.04
2510203109,2026-06-27,205.8
2510203111,2026-06-27,42.4
2510203113,2026-06-27,259.36
2510203114,2026-06-27,144.36
2510203115,2026-06-27,41.52
2510203117,2026-06-27,22.8
2510203118,2026-06-27,55.04
2510203119,2026-06-27,16.76
2510203120,2026-06-27,250.24
2510203121,2026-06-27,78
2510203122,2026-06-27,15.24
2510203123,2026-06-27,63.92
2510203124,2026-06-27,492
2510203125,2026-06-27,10.4
2510203126,2026-06-27,2.76122e+07
2510203127,2026-06-27,44.8
2510203128,2026-06-27,735
2510203133,2026-06-27,11.4
2510203134,2026-06-27,2.56
2510224049,2026-06-27,11.84
2510224167,2026-06-27,23.01
2510317505,2026-06-27,10.05
2510317516,2026-06-27,0
2510317537,2026-06-27,2.42
2510389559,2026-06-27,0
2510389643,2026-06-27,15.14
2510389931,2026-06-27,12.67
2510633381,2026-06-27,40.96
2510633383,2026-06-27,1.2
2510633385,2026-06-27,25.14
2510633386,2026-06-27,81
2510633390,2026-06-27,25.68
2510633391,2026-06-27,0
2510633393,2026-06-27,766.2
2510633395,2026-06-27,33.6
2510633396,2026-06-27,162.8
2510633397,2026-06-27,235.2
2510633399,2026-06-27,222.6
2510633400,2026-06-27,137.6
2510633402,2026-06-27,19.8
2510633406,2026-06-27,23.16
2510633410,2026-06-27,52.92
2510633411,2026-06-27,1264
2510814977,2026-06-27,16
2610026952,2026-06-27,608
2610026953,2026-06-27,201.6
2610026963,2026-06-27,46.8
2610026966,2026-06-27,178.08
2610026976,2026-06-27,64.08
2610026977,2026-06-27,12.27
2610126270,2026-06-27,4.4
2610126451,2026-06-27,23.4
2610159557,2026-06-27,4.8
2610170786,2026-06-27,18
2246006313,2026-06-28,1575.2
2310396105,2026-06-28,162.56
2310396106,2026-06-28,259.2
2310396107,2026-06-28,81
2310396108,2026-06-28,35.12
2310396110,2026-06-28,210.56
2310396111,2026-06-28,344.96
2410121326,2026-06-28,22.8
2410121353,2026-06-28,2.72
2410121371,2026-06-28,4.32
2410121424,2026-06-28,0.48
2410121440,2026-06-28,0.6
2410121454,2026-06-28,46.24
2410121457,2026-06-28,147.52
2410121574,2026-06-28,29.12
2410131378,2026-06-28,139
2410131383,2026-06-28,15.6
2410131384,2026-06-28,214.8
2410131387,2026-06-28,24.6
2410131547,2026-06-28,0
2410320615,2026-06-28,787.5
2410883988,2026-06-28,1.1
2410883990,2026-06-28,6.72
2410883991,2026-06-28,36.7
2410883993,2026-06-28,59.94
2410883994,2026-06-28,6.4
2410932742,2026-06-28,566.88
2411087432,2026-06-28,10.96
2411087433,2026-06-28,24
2411290205,2026-06-28,37.68
2510014481,2026-06-28,158.96
2510014482,2026-06-28,1.16
2510014483,2026-06-28,8.1
2510014484,2026-06-28,39.04
2510178139,2026-06-28,83.7
2510178141,2026-06-28,0.92
2510203103,2026-06-28,169.6
2510203104,2026-06-28,70.4
2510203105,2026-06-28,34.3
2510203106,2026-06-28,3.3
2510203107,2026-06-28,148.8
2510203108,2026-06-28,66.24
2510203109,2026-06-28,141.6
2510203111,2026-06-28,42.68
2510203113,2026-06-28,285.12
2510203114,2026-06-28,42.12
2510203115,2026-06-28,53.16
2510203117,2026-06-28,23.2
2510203118,2026-06-28,28.8
2510203119,2026-06-28,4.48
2510203120,2026-06-28,192
2510203121,2026-06-28,55.6
